epoch: 1, steps: 1032, lr: 3.30e-05 - train loss: 6.94 - valid loss: 6.21, valid accuracy: 7.21e-02
epoch: 23, steps: 23736, lr: 7.60e-04 - train loss: 3.69 - valid loss: 4.21, valid accuracy: 1.74e-01
epoch: 24, steps: 24768, lr: 7.93e-04 - train loss: 3.68 - valid loss: 4.22, valid accuracy: 1.72e-01
epoch: 25, steps: 25800, lr: 7.87e-04 - train loss: 3.66 - valid loss: 4.12, valid accuracy: 1.82e-01
epoch: 26, steps: 26832, lr: 7.72e-04 - train loss: 3.65 - valid loss: 4.17, valid accuracy: 1.78e-01
epoch: 27, steps: 27864, lr: 7.58e-04 - train loss: 3.64 - valid loss: 4.18, valid accuracy: 1.78e-01
epoch: 28, steps: 28896, lr: 7.44e-04 - train loss: 3.62 - valid loss: 4.13, valid accuracy: 1.79e-01
epoch: 29, steps: 29928, lr: 7.31e-04 - train loss: 3.61 - valid loss: 4.11, valid accuracy: 1.85e-01
epoch: 30, steps: 30960, lr: 7.19e-04 - train loss: 3.59 - valid loss: 4.14, valid accuracy: 1.77e-01
epoch: 31, steps: 31992, lr: 7.07e-04 - train loss: 3.58 - valid loss: 4.09, valid accuracy: 1.84e-01
epoch: 32, steps: 33024, lr: 6.96e-04 - train loss: 3.57 - valid loss: 4.14, valid accuracy: 1.82e-01
epoch: 33, steps: 34056, lr: 6.85e-04 - train loss: 3.56 - valid loss: 4.11, valid accuracy: 1.84e-01
epoch: 34, steps: 35088, lr: 6.75e-04 - train loss: 3.55 - valid loss: 4.10, valid accuracy: 1.83e-01
epoch: 35, steps: 36120, lr: 6.66e-04 - train loss: 3.54 - valid loss: 4.06, valid accuracy: 1.86e-01
epoch: 36, steps: 37152, lr: 6.56e-04 - train loss: 3.54 - valid loss: 4.08, valid accuracy: 1.85e-01
epoch: 37, steps: 38184, lr: 6.47e-04 - train loss: 3.53 - valid loss: 4.05, valid accuracy: 1.87e-01
epoch: 38, steps: 39216, lr: 6.39e-04 - train loss: 3.52 - valid loss: 4.10, valid accuracy: 1.86e-01
epoch: 39, steps: 40248, lr: 6.31e-04 - train loss: 3.52 - valid loss: 4.07, valid accuracy: 1.86e-01
epoch: 40, steps: 41280, lr: 6.23e-04 - train loss: 3.51 - valid loss: 4.04, valid accuracy: 1.90e-01
epoch: 40, steps: 41280, lr: 6.23e-04 - train loss: 3.51 - valid loss: 4.02, valid accuracy: 1.90e-01
epoch: 41, steps: 42312, lr: 6.15e-04 - train loss: 3.51 - valid loss: 4.07, valid accuracy: 1.87e-01
epoch: 42, steps: 43344, lr: 6.08e-04 - train loss: 3.50 - valid loss: 4.06, valid accuracy: 1.87e-01
epoch: 43, steps: 44376, lr: 6.00e-04 - train loss: 3.50 - valid loss: 4.04, valid accuracy: 1.88e-01
epoch: 44, steps: 45408, lr: 5.94e-04 - train loss: 3.49 - valid loss: 4.03, valid accuracy: 1.90e-01
epoch: 45, steps: 46440, lr: 5.87e-04 - train loss: 3.49 - valid loss: 4.03, valid accuracy: 1.88e-01
epoch: 46, steps: 47472, lr: 5.81e-04 - train loss: 3.48 - valid loss: 4.08, valid accuracy: 1.86e-01
epoch: 47, steps: 48504, lr: 5.74e-04 - train loss: 3.48 - valid loss: 3.98, valid accuracy: 1.93e-01
epoch: 48, steps: 49536, lr: 5.68e-04 - train loss: 3.47 - valid loss: 4.01, valid accuracy: 1.92e-01
epoch: 49, steps: 50568, lr: 5.62e-04 - train loss: 3.46 - valid loss: 4.03, valid accuracy: 1.88e-01
epoch: 50, steps: 51600, lr: 5.57e-04 - train loss: 3.47 - valid loss: 4.00, valid accuracy: 1.90e-01
epoch: 51, steps: 52632, lr: 5.51e-04 - train loss: 3.46 - valid loss: 4.01, valid accuracy: 1.90e-01
epoch: 52, steps: 53664, lr: 5.46e-04 - train loss: 3.46 - valid loss: 4.04, valid accuracy: 1.90e-01
epoch: 53, steps: 54696, lr: 5.41e-04 - train loss: 3.46 - valid loss: 4.01, valid accuracy: 1.91e-01
epoch: 54, steps: 55728, lr: 5.36e-04 - train loss: 3.45 - valid loss: 4.02, valid accuracy: 1.94e-01
epoch: 55, steps: 56760, lr: 5.31e-04 - train loss: 3.45 - valid loss: 4.01, valid accuracy: 1.91e-01
epoch: 56, steps: 57792, lr: 5.26e-04 - train loss: 3.44 - valid loss: 3.97, valid accuracy: 1.95e-01
epoch: 57, steps: 58824, lr: 5.22e-04 - train loss: 3.44 - valid loss: 4.00, valid accuracy: 1.92e-01
epoch: 58, steps: 59856, lr: 5.17e-04 - train loss: 3.44 - valid loss: 3.98, valid accuracy: 1.94e-01
epoch: 59, steps: 60888, lr: 5.13e-04 - train loss: 3.44 - valid loss: 4.00, valid accuracy: 1.92e-01
epoch: 60, steps: 61920, lr: 5.08e-04 - train loss: 3.43 - valid loss: 3.97, valid accuracy: 1.94e-01
epoch: 61, steps: 62952, lr: 5.04e-04 - train loss: 3.43 - valid loss: 3.98, valid accuracy: 1.93e-01
epoch: 62, steps: 63984, lr: 5.00e-04 - train loss: 3.43 - valid loss: 3.99, valid accuracy: 1.94e-01
epoch: 63, steps: 65016, lr: 4.96e-04 - train loss: 3.42 - valid loss: 3.98, valid accuracy: 1.93e-01
epoch: 64, steps: 66048, lr: 4.92e-04 - train loss: 3.42 - valid loss: 3.96, valid accuracy: 1.96e-01
epoch: 65, steps: 67080, lr: 4.88e-04 - train loss: 3.42 - valid loss: 4.00, valid accuracy: 1.93e-01
epoch: 66, steps: 68112, lr: 4.85e-04 - train loss: 3.42 - valid loss: 3.95, valid accuracy: 1.97e-01
epoch: 67, steps: 69144, lr: 4.81e-04 - train loss: 3.41 - valid loss: 3.94, valid accuracy: 1.97e-01
epoch: 68, steps: 70176, lr: 4.77e-04 - train loss: 3.41 - valid loss: 3.99, valid accuracy: 1.94e-01
epoch: 69, steps: 71208, lr: 4.74e-04 - train loss: 3.41 - valid loss: 3.97, valid accuracy: 1.93e-01
epoch: 70, steps: 72240, lr: 4.71e-04 - train loss: 3.41 - valid loss: 3.98, valid accuracy: 1.93e-01
epoch: 71, steps: 73272, lr: 4.67e-04 - train loss: 3.40 - valid loss: 3.98, valid accuracy: 1.96e-01
epoch: 72, steps: 74304, lr: 4.64e-04 - train loss: 3.40 - valid loss: 3.98, valid accuracy: 1.95e-01
epoch: 73, steps: 75336, lr: 4.61e-04 - train loss: 3.41 - valid loss: 3.99, valid accuracy: 1.92e-01
epoch: 74, steps: 76368, lr: 4.58e-04 - train loss: 3.40 - valid loss: 3.98, valid accuracy: 1.95e-01
epoch: 75, steps: 77400, lr: 4.55e-04 - train loss: 3.40 - valid loss: 3.95, valid accuracy: 1.95e-01
epoch: 76, steps: 78432, lr: 4.52e-04 - train loss: 3.39 - valid loss: 3.96, valid accuracy: 1.94e-01
epoch: 77, steps: 79464, lr: 4.49e-04 - train loss: 3.39 - valid loss: 3.99, valid accuracy: 1.96e-01
epoch: 78, steps: 80496, lr: 4.46e-04 - train loss: 3.39 - valid loss: 3.98, valid accuracy: 1.94e-01
epoch: 79, steps: 81528, lr: 4.43e-04 - train loss: 3.39 - valid loss: 3.98, valid accuracy: 1.95e-01
epoch: 80, steps: 82560, lr: 4.40e-04 - train loss: 3.38 - valid loss: 3.98, valid accuracy: 1.94e-01
epoch: 81, steps: 83592, lr: 4.37e-04 - train loss: 3.39 - valid loss: 3.96, valid accuracy: 1.96e-01
epoch: 82, steps: 84624, lr: 4.35e-04 - train loss: 3.38 - valid loss: 3.95, valid accuracy: 1.97e-01
epoch: 83, steps: 85656, lr: 4.32e-04 - train loss: 3.38 - valid loss: 3.95, valid accuracy: 1.97e-01
epoch: 84, steps: 86688, lr: 4.30e-04 - train loss: 3.38 - valid loss: 3.94, valid accuracy: 1.96e-01
epoch: 85, steps: 87720, lr: 4.27e-04 - train loss: 3.38 - valid loss: 3.97, valid accuracy: 1.95e-01
epoch: 86, steps: 88752, lr: 4.25e-04 - train loss: 3.38 - valid loss: 3.98, valid accuracy: 1.95e-01
epoch: 87, steps: 89784, lr: 4.22e-04 - train loss: 3.37 - valid loss: 3.97, valid accuracy: 1.96e-01
epoch: 88, steps: 90816, lr: 4.20e-04 - train loss: 3.37 - valid loss: 3.93, valid accuracy: 1.97e-01
epoch: 89, steps: 91848, lr: 4.17e-04 - train loss: 3.37 - valid loss: 3.94, valid accuracy: 1.98e-01
epoch: 90, steps: 92880, lr: 4.15e-04 - train loss: 3.37 - valid loss: 3.93, valid accuracy: 1.98e-01
